target_date,location,count
2025-09-11,AZ,0
2025-09-12,AZ,0
2025-09-13,AZ,0
2025-09-14,AZ,0
2025-09-15,AZ,0
2025-09-16,AZ,0
2025-09-17,AZ,0
2025-09-18,AZ,0
2025-09-19,AZ,0
2025-09-20,AZ,0
2025-09-21,AZ,0
2025-09-22,AZ,0
2025-09-23,AZ,0
2025-09-24,AZ,0
2025-09-25,AZ,0
2025-09-26,AZ,0
2025-09-27,AZ,0
2025-09-28,AZ,0
2025-09-29,AZ,0
2025-09-30,AZ,0
2025-10-01,AZ,0
2025-10-02,AZ,0
2025-10-03,AZ,0
2025-10-04,AZ,0
2025-10-05,AZ,0
2025-10-06,AZ,0
2025-10-07,AZ,0
2025-10-08,AZ,0
2025-09-07,CA,1
2025-09-08,CA,0
2025-09-09,CA,0
2025-09-10,CA,0
2025-09-11,CA,0
2025-09-12,CA,0
2025-09-13,CA,0
2025-09-14,CA,1
2025-09-15,CA,0
2025-09-16,CA,0
2025-09-17,CA,2
2025-09-18,CA,0
2025-09-19,CA,0
2025-09-20,CA,0
2025-09-21,CA,0
2025-09-22,CA,0
2025-09-23,CA,0
2025-09-24,CA,0
2025-09-25,CA,0
2025-09-26,CA,0
2025-09-27,CA,0
2025-09-28,CA,0
2025-09-29,CA,0
2025-09-30,CA,0
2025-10-01,CA,0
2025-10-02,CA,0
2025-10-03,CA,0
2025-10-04,CA,0
2025-10-05,CA,0
2025-10-06,CA,0
2025-10-07,CA,0
2025-10-08,CA,0
2025-09-07,CO,12
2025-09-08,CO,24
2025-09-09,CO,6
2025-09-10,CO,2
2025-09-11,CO,2
2025-09-12,CO,2
2025-09-13,CO,0
2025-09-14,CO,3
2025-09-15,CO,4
2025-09-16,CO,2
2025-09-17,CO,0
2025-09-18,CO,0
2025-09-19,CO,0
2025-09-20,CO,0
2025-09-21,CO,0
2025-09-22,CO,0
2025-09-23,CO,0
2025-09-24,CO,0
2025-09-25,CO,0
2025-09-26,CO,0
2025-09-27,CO,0
2025-09-28,CO,0
2025-09-29,CO,0
2025-09-30,CO,0
2025-10-01,CO,0
2025-10-02,CO,0
2025-10-03,CO,0
2025-10-04,CO,0
2025-10-05,CO,0
2025-10-06,CO,0
2025-10-07,CO,0
2025-10-08,CO,0
2025-09-07,CT,1
2025-09-08,CT,3
2025-09-09,CT,2
2025-09-10,CT,0
2025-09-11,CT,0
2025-09-12,CT,0
2025-09-13,CT,0
2025-09-14,CT,0
2025-09-15,CT,0
2025-09-16,CT,0
2025-09-17,CT,0
2025-09-18,CT,0
2025-09-19,CT,0
2025-09-20,CT,0
2025-09-21,CT,0
2025-09-22,CT,0
2025-09-23,CT,0
2025-09-24,CT,0
2025-09-25,CT,0
2025-09-26,CT,0
2025-09-27,CT,0
2025-09-28,CT,0
2025-09-29,CT,0
2025-09-30,CT,0
2025-10-01,CT,0
2025-10-02,CT,0
2025-10-03,CT,0
2025-10-04,CT,0
2025-10-05,CT,0
2025-10-06,CT,0
2025-10-07,CT,0
2025-10-08,CT,0
2025-09-07,DC,0
2025-09-08,DC,0
2025-09-09,DC,0
2025-09-10,DC,0
2025-09-11,DC,0
2025-09-12,DC,0
2025-09-13,DC,0
2025-09-14,DC,0
2025-09-15,DC,0
2025-09-16,DC,0
2025-09-17,DC,0
2025-09-18,DC,0
2025-09-19,DC,0
2025-09-20,DC,0
2025-09-21,DC,0
2025-09-22,DC,0
2025-09-23,DC,0
2025-09-24,DC,0
2025-09-25,DC,0
2025-09-26,DC,0
2025-09-27,DC,0
2025-09-28,DC,0
2025-09-29,DC,0
2025-09-30,DC,0
2025-10-01,DC,0
2025-10-02,DC,0
2025-10-03,DC,0
2025-10-04,DC,0
2025-10-05,DC,0
2025-10-06,DC,0
2025-10-07,DC,0
2025-10-08,DC,0
2025-09-07,DE,0
2025-09-08,DE,0
2025-09-09,DE,0
2025-09-10,DE,0
2025-09-11,DE,0
2025-09-12,DE,0
2025-09-13,DE,0
2025-09-14,DE,0
2025-09-15,DE,0
2025-09-16,DE,0
2025-09-17,DE,0
2025-09-18,DE,0
2025-09-19,DE,0
2025-09-20,DE,0
2025-09-21,DE,0
2025-09-22,DE,0
2025-09-23,DE,0
2025-09-24,DE,0
2025-09-25,DE,0
2025-09-26,DE,0
2025-09-27,DE,0
2025-09-28,DE,0
2025-09-29,DE,0
2025-09-30,DE,0
2025-10-01,DE,0
2025-10-02,DE,0
2025-10-03,DE,0
2025-10-04,DE,0
2025-10-05,DE,0
2025-10-06,DE,0
2025-10-07,DE,0
2025-10-08,DE,0
2025-09-07,FL,0
2025-09-08,FL,0
2025-09-09,FL,0
2025-09-10,FL,0
2025-09-11,FL,0
2025-09-12,FL,0
2025-09-13,FL,0
2025-09-14,FL,1
2025-09-15,FL,0
2025-09-16,FL,0
2025-09-17,FL,1
2025-09-18,FL,1
2025-09-19,FL,0
2025-09-20,FL,0
2025-09-21,FL,0
2025-09-22,FL,0
2025-09-23,FL,0
2025-09-24,FL,0
2025-09-25,FL,0
2025-09-26,FL,0
2025-09-27,FL,0
2025-09-28,FL,0
2025-09-29,FL,0
2025-09-30,FL,0
2025-10-01,FL,0
2025-10-02,FL,0
2025-10-03,FL,0
2025-10-04,FL,0
2025-10-05,FL,0
2025-10-06,FL,0
2025-10-07,FL,0
2025-10-08,FL,0
2025-09-07,GA,0
2025-09-08,GA,0
2025-09-09,GA,0
2025-09-10,GA,0
2025-09-11,GA,0
2025-09-12,GA,0
2025-09-13,GA,0
2025-09-14,GA,0
2025-09-15,GA,0
2025-09-16,GA,0
2025-09-17,GA,0
2025-09-18,GA,0
2025-09-19,GA,0
2025-09-20,GA,0
2025-09-21,GA,0
2025-09-22,GA,0
2025-09-23,GA,0
2025-09-24,GA,0
2025-09-25,GA,0
2025-09-26,GA,0
2025-09-27,GA,0
2025-09-28,GA,0
2025-09-29,GA,0
2025-09-30,GA,0
2025-10-01,GA,0
2025-10-02,GA,0
2025-10-03,GA,0
2025-10-04,GA,0
2025-10-05,GA,0
2025-10-06,GA,0
2025-10-07,GA,0
2025-10-08,GA,0
2025-09-07,HI,0
2025-09-08,HI,0
2025-09-09,HI,0
2025-09-10,HI,0
2025-09-11,HI,0
2025-09-12,HI,0
2025-09-13,HI,0
2025-09-14,HI,0
2025-09-15,HI,0
2025-09-16,HI,0
2025-09-17,HI,0
2025-09-18,HI,0
2025-09-19,HI,0
2025-09-20,HI,0
2025-09-21,HI,0
2025-09-22,HI,0
2025-09-23,HI,0
2025-09-24,HI,0
2025-09-25,HI,0
2025-09-26,HI,0
2025-09-27,HI,0
2025-09-28,HI,0
2025-09-29,HI,0
2025-09-30,HI,0
2025-10-01,HI,0
2025-10-02,HI,0
2025-10-03,HI,0
2025-10-04,HI,0
2025-10-05,HI,0
2025-10-06,HI,0
2025-10-07,HI,0
2025-10-08,HI,0
2025-09-07,IA,0
2025-09-08,IA,0
2025-09-09,IA,0
2025-09-10,IA,0
2025-09-11,IA,0
2025-09-12,IA,0
2025-09-13,IA,0
2025-09-14,IA,0
2025-09-15,IA,0
2025-09-16,IA,0
2025-09-17,IA,0
2025-09-18,IA,0
2025-09-19,IA,0
2025-09-20,IA,0
2025-09-21,IA,0
2025-09-22,IA,0
2025-09-23,IA,0
2025-09-24,IA,0
2025-09-25,IA,0
2025-09-26,IA,0
2025-09-27,IA,0
2025-09-28,IA,0
2025-09-29,IA,0
2025-09-30,IA,0
2025-10-01,IA,0
2025-10-02,IA,0
2025-10-03,IA,0
2025-10-04,IA,0
2025-10-05,IA,0
2025-10-06,IA,0
2025-10-07,IA,0
2025-10-08,IA,0
2025-09-07,ID,0
2025-09-08,ID,0
2025-09-09,ID,0
2025-09-10,ID,0
2025-09-11,ID,0
2025-09-12,ID,0
2025-09-13,ID,0
2025-09-14,ID,0
2025-09-15,ID,0
2025-09-16,ID,0
2025-09-17,ID,0
2025-09-18,ID,0
2025-09-19,ID,0
2025-09-20,ID,0
2025-09-21,ID,0
2025-09-22,ID,0
2025-09-23,ID,0
2025-09-24,ID,0
2025-09-25,ID,0
2025-09-26,ID,0
2025-09-27,ID,0
2025-09-28,ID,0
2025-09-29,ID,0
2025-09-30,ID,0
2025-10-01,ID,0
2025-10-02,ID,0
2025-10-03,ID,0
2025-10-04,ID,0
2025-10-05,ID,0
2025-10-06,ID,0
2025-10-07,ID,0
2025-10-08,ID,0
2025-09-07,IL,1
2025-09-08,IL,2
2025-09-09,IL,5
2025-09-10,IL,2
2025-09-11,IL,0
2025-09-12,IL,0
2025-09-13,IL,0
2025-09-14,IL,0
2025-09-15,IL,0
2025-09-16,IL,0
2025-09-17,IL,0
2025-09-18,IL,0
2025-09-19,IL,0
2025-09-20,IL,0
2025-09-21,IL,0
2025-09-22,IL,0
2025-09-23,IL,0
2025-09-24,IL,0
2025-09-25,IL,0
2025-09-26,IL,0
2025-09-27,IL,0
2025-09-28,IL,0
2025-09-29,IL,0
2025-09-30,IL,0
2025-10-01,IL,0
2025-10-02,IL,0
2025-10-03,IL,0
2025-10-04,IL,0
2025-10-05,IL,0
2025-10-06,IL,0
2025-10-07,IL,0
2025-10-08,IL,0
2025-09-07,IN,0
2025-09-08,IN,0
2025-09-09,IN,0
2025-09-10,IN,0
2025-09-11,IN,0
2025-09-12,IN,0
2025-09-13,IN,0
2025-09-14,IN,0
2025-09-15,IN,0
2025-09-16,IN,0
2025-09-17,IN,0
2025-09-18,IN,0
2025-09-19,IN,0
2025-09-20,IN,0
2025-09-21,IN,0
2025-09-22,IN,0
2025-09-23,IN,0
2025-09-24,IN,0
2025-09-25,IN,0
2025-09-26,IN,0
2025-09-27,IN,0
2025-09-28,IN,0
2025-09-29,IN,0
2025-09-30,IN,0
2025-10-01,IN,0
2025-10-02,IN,0
2025-10-03,IN,0
2025-10-04,IN,0
2025-10-05,IN,0
2025-10-06,IN,0
2025-10-07,IN,0
2025-10-08,IN,0
2025-09-07,KS,0
2025-09-08,KS,0
2025-09-09,KS,0
2025-09-10,KS,0
2025-09-11,KS,0
2025-09-12,KS,0
2025-09-13,KS,0
2025-09-14,KS,0
2025-09-15,KS,0
2025-09-16,KS,0
2025-09-17,KS,0
2025-09-18,KS,0
2025-09-19,KS,0
2025-09-20,KS,0
2025-09-21,KS,0
2025-09-22,KS,0
2025-09-23,KS,0
2025-09-24,KS,0
2025-09-25,KS,0
2025-09-26,KS,0
2025-09-27,KS,0
2025-09-28,KS,0
2025-09-29,KS,0
2025-09-30,KS,0
2025-10-01,KS,0
2025-10-02,KS,0
2025-10-03,KS,0
2025-10-04,KS,0
2025-10-05,KS,0
2025-10-06,KS,0
2025-10-07,KS,0
2025-10-08,KS,0
2025-09-07,KY,0
2025-09-08,KY,0
2025-09-09,KY,0
2025-09-10,KY,0
2025-09-11,KY,0
2025-09-12,KY,0
2025-09-13,KY,0
2025-09-14,KY,0
2025-09-15,KY,0
2025-09-16,KY,0
2025-09-17,KY,0
2025-09-18,KY,0
2025-09-19,KY,0
2025-09-20,KY,0
2025-09-21,KY,0
2025-09-22,KY,0
2025-09-23,KY,0
2025-09-24,KY,0
2025-09-25,KY,0
2025-09-26,KY,0
2025-09-27,KY,0
2025-09-28,KY,0
2025-09-29,KY,0
2025-09-30,KY,0
2025-10-01,KY,0
2025-10-02,KY,0
2025-10-03,KY,0
2025-10-04,KY,0
2025-10-05,KY,0
2025-10-06,KY,0
2025-10-07,KY,0
2025-10-08,KY,0
2025-09-07,LA,0
2025-09-08,LA,0
2025-09-09,LA,0
2025-09-10,LA,0
2025-09-11,LA,0
2025-09-12,LA,0
2025-09-13,LA,0
2025-09-14,LA,0
2025-09-15,LA,0
2025-09-16,LA,0
2025-09-17,LA,0
2025-09-18,LA,0
2025-09-19,LA,0
2025-09-20,LA,0
2025-09-21,LA,0
2025-09-22,LA,0
2025-09-23,LA,0
2025-09-24,LA,0
2025-09-25,LA,0
2025-09-26,LA,0
2025-09-27,LA,0
2025-09-28,LA,0
2025-09-29,LA,0
2025-09-30,LA,0
2025-10-01,LA,0
2025-10-02,LA,0
2025-10-03,LA,0
2025-10-04,LA,0
2025-10-05,LA,0
2025-10-06,LA,0
2025-10-07,LA,0
2025-10-08,LA,0
2025-09-07,MA,0
2025-09-08,MA,0
2025-09-09,MA,0
2025-09-10,MA,0
2025-09-11,MA,0
2025-09-12,MA,0
2025-09-13,MA,0
2025-09-14,MA,0
2025-09-15,MA,0
2025-09-16,MA,0
2025-09-17,MA,0
2025-09-18,MA,0
2025-09-19,MA,0
2025-09-20,MA,0
2025-09-21,MA,0
2025-09-22,MA,0
2025-09-23,MA,0
2025-09-24,MA,0
2025-09-25,MA,0
2025-09-26,MA,0
2025-09-27,MA,0
2025-09-28,MA,0
2025-09-29,MA,0
2025-09-30,MA,0
2025-10-01,MA,0
2025-10-02,MA,0
2025-10-03,MA,0
2025-10-04,MA,0
2025-10-05,MA,0
2025-10-06,MA,0
2025-10-07,MA,0
2025-10-08,MA,0
2025-09-07,MD,5
2025-09-08,MD,3
2025-09-09,MD,2
2025-09-10,MD,0
2025-09-11,MD,0
2025-09-12,MD,0
2025-09-13,MD,0
2025-09-14,MD,0
2025-09-15,MD,0
2025-09-16,MD,0
2025-09-17,MD,0
2025-09-18,MD,0
2025-09-19,MD,0
2025-09-20,MD,0
2025-09-21,MD,0
2025-09-22,MD,0
2025-09-23,MD,0
2025-09-24,MD,0
2025-09-25,MD,0
2025-09-26,MD,0
2025-09-27,MD,0
2025-09-28,MD,0
2025-09-29,MD,0
2025-09-30,MD,0
2025-10-01,MD,0
2025-10-02,MD,0
2025-10-03,MD,0
2025-10-04,MD,0
2025-10-05,MD,0
2025-10-06,MD,0
2025-10-07,MD,0
2025-10-08,MD,0
2025-09-07,ME,0
2025-09-08,ME,0
2025-09-09,ME,0
2025-09-10,ME,0
2025-09-11,ME,0
2025-09-12,ME,0
2025-09-13,ME,0
2025-09-14,ME,0
2025-09-15,ME,0
2025-09-16,ME,0
2025-09-17,ME,0
2025-09-18,ME,0
2025-09-19,ME,0
2025-09-20,ME,0
2025-09-21,ME,0
2025-09-22,ME,0
2025-09-23,ME,0
2025-09-24,ME,0
2025-09-25,ME,0
2025-09-26,ME,0
2025-09-27,ME,0
2025-09-28,ME,0
2025-09-29,ME,0
2025-09-30,ME,0
2025-10-01,ME,0
2025-10-02,ME,0
2025-10-03,ME,0
2025-10-04,ME,0
2025-10-05,ME,0
2025-10-06,ME,0
2025-10-07,ME,0
2025-10-08,ME,0
2025-09-07,MI,0
2025-09-08,MI,0
2025-09-09,MI,0
2025-09-10,MI,0
2025-09-11,MI,0
2025-09-12,MI,0
2025-09-13,MI,0
2025-09-14,MI,0
2025-09-15,MI,0
2025-09-16,MI,0
2025-09-17,MI,0
2025-09-18,MI,0
2025-09-19,MI,0
2025-09-20,MI,0
2025-09-21,MI,0
2025-09-22,MI,0
2025-09-23,MI,0
2025-09-24,MI,0
2025-09-25,MI,0
2025-09-26,MI,0
2025-09-27,MI,0
2025-09-28,MI,0
2025-09-29,MI,0
2025-09-30,MI,0
2025-10-01,MI,0
2025-10-02,MI,0
2025-10-03,MI,0
2025-10-04,MI,0
2025-10-05,MI,0
2025-10-06,MI,0
2025-10-07,MI,0
2025-10-08,MI,0
2025-09-07,MN,5
2025-09-08,MN,15
2025-09-09,MN,16
2025-09-10,MN,11
2025-09-11,MN,13
2025-09-12,MN,4
2025-09-13,MN,6
2025-09-14,MN,0
2025-09-15,MN,3
2025-09-16,MN,13
2025-09-17,MN,0
2025-09-18,MN,0
2025-09-19,MN,0
2025-09-20,MN,0
2025-09-21,MN,0
2025-09-22,MN,0
2025-09-23,MN,0
2025-09-24,MN,0
2025-09-25,MN,0
2025-09-26,MN,0
2025-09-27,MN,0
2025-09-28,MN,0
2025-09-29,MN,0
2025-09-30,MN,0
2025-10-01,MN,0
2025-10-02,MN,0
2025-10-03,MN,0
2025-10-04,MN,0
2025-10-05,MN,0
2025-10-06,MN,0
2025-10-07,MN,0
2025-10-08,MN,0
2025-09-07,MO,0
2025-09-08,MO,0
2025-09-09,MO,0
2025-09-10,MO,0
2025-09-11,MO,0
2025-09-12,MO,0
2025-09-13,MO,0
2025-09-14,MO,0
2025-09-15,MO,0
2025-09-16,MO,0
2025-09-17,MO,0
2025-09-18,MO,0
2025-09-19,MO,0
2025-09-20,MO,0
2025-09-21,MO,0
2025-09-22,MO,0
2025-09-23,MO,0
2025-09-24,MO,0
2025-09-25,MO,0
2025-09-26,MO,0
2025-09-27,MO,0
2025-09-28,MO,0
2025-09-29,MO,0
2025-09-30,MO,0
2025-10-01,MO,0
2025-10-02,MO,0
2025-10-03,MO,0
2025-10-04,MO,0
2025-10-05,MO,0
2025-10-06,MO,0
2025-10-07,MO,0
2025-10-08,MO,0
2025-09-07,MS,0
2025-09-08,MS,0
2025-09-09,MS,0
2025-09-10,MS,0
2025-09-11,MS,0
2025-09-12,MS,0
2025-09-13,MS,0
2025-09-14,MS,0
2025-09-15,MS,0
2025-09-16,MS,0
2025-09-17,MS,0
2025-09-18,MS,0
2025-09-19,MS,0
2025-09-20,MS,0
2025-09-21,MS,0
2025-09-22,MS,0
2025-09-23,MS,0
2025-09-24,MS,0
2025-09-25,MS,0
2025-09-26,MS,0
2025-09-27,MS,0
2025-09-28,MS,0
2025-09-29,MS,0
2025-09-30,MS,0
2025-10-01,MS,0
2025-10-02,MS,0
2025-10-03,MS,0
2025-10-04,MS,0
2025-10-05,MS,0
2025-10-06,MS,0
2025-10-07,MS,0
2025-10-08,MS,0
2025-09-07,MT,0
2025-09-08,MT,0
2025-09-09,MT,0
2025-09-10,MT,0
2025-09-11,MT,0
2025-09-12,MT,0
2025-09-13,MT,0
2025-09-14,MT,0
2025-09-15,MT,0
2025-09-16,MT,0
2025-09-17,MT,0
2025-09-18,MT,0
2025-09-19,MT,0
2025-09-20,MT,0
2025-09-21,MT,0
2025-09-22,MT,0
2025-09-23,MT,0
2025-09-24,MT,0
2025-09-25,MT,0
2025-09-26,MT,0
2025-09-27,MT,0
2025-09-28,MT,0
2025-09-29,MT,0
2025-09-30,MT,0
2025-10-01,MT,0
2025-10-02,MT,0
2025-10-03,MT,0
2025-10-04,MT,0
2025-10-05,MT,0
2025-10-06,MT,0
2025-10-07,MT,0
2025-10-08,MT,0
2025-09-07,NC,0
2025-09-08,NC,0
2025-09-09,NC,1
2025-09-10,NC,0
2025-09-11,NC,0
2025-09-12,NC,0
2025-09-13,NC,0
2025-09-14,NC,0
2025-09-15,NC,0
2025-09-16,NC,0
2025-09-17,NC,0
2025-09-18,NC,0
2025-09-19,NC,0
2025-09-20,NC,0
2025-09-21,NC,0
2025-09-22,NC,0
2025-09-23,NC,0
2025-09-24,NC,0
2025-09-25,NC,0
2025-09-26,NC,0
2025-09-27,NC,0
2025-09-28,NC,0
2025-09-29,NC,0
2025-09-30,NC,0
2025-10-01,NC,0
2025-10-02,NC,0
2025-10-03,NC,0
2025-10-04,NC,0
2025-10-05,NC,0
2025-10-06,NC,0
2025-10-07,NC,0
2025-10-08,NC,0
2025-09-07,ND,0
2025-09-08,ND,1
2025-09-09,ND,0
2025-09-10,ND,0
2025-09-11,ND,0
2025-09-12,ND,0
2025-09-13,ND,0
2025-09-14,ND,0
2025-09-15,ND,0
2025-09-16,ND,0
2025-09-17,ND,0
2025-09-18,ND,0
2025-09-19,ND,0
2025-09-20,ND,0
2025-09-21,ND,0
2025-09-22,ND,0
2025-09-23,ND,0
2025-09-24,ND,0
2025-09-25,ND,0
2025-09-26,ND,0
2025-09-27,ND,0
2025-09-28,ND,0
2025-09-29,ND,0
2025-09-30,ND,0
2025-10-01,ND,0
2025-10-02,ND,0
2025-10-03,ND,0
2025-10-04,ND,0
2025-10-05,ND,0
2025-10-06,ND,0
2025-10-07,ND,0
2025-10-08,ND,0
2025-09-07,NE,0
2025-09-08,NE,1
2025-09-09,NE,0
2025-09-10,NE,0
2025-09-11,NE,0
2025-09-12,NE,0
2025-09-13,NE,0
2025-09-14,NE,0
2025-09-15,NE,0
2025-09-16,NE,0
2025-09-17,NE,0
2025-09-18,NE,0
2025-09-19,NE,0
2025-09-20,NE,0
2025-09-21,NE,0
2025-09-22,NE,0
2025-09-23,NE,0
2025-09-24,NE,0
2025-09-25,NE,0
2025-09-26,NE,0
2025-09-27,NE,0
2025-09-28,NE,0
2025-09-29,NE,0
2025-09-30,NE,0
2025-10-01,NE,0
2025-10-02,NE,0
2025-10-03,NE,0
2025-10-04,NE,0
2025-10-05,NE,0
2025-10-06,NE,0
2025-10-07,NE,0
2025-10-08,NE,0
2025-09-07,NH,0
2025-09-08,NH,0
2025-09-09,NH,0
2025-09-10,NH,0
2025-09-11,NH,0
2025-09-12,NH,0
2025-09-13,NH,0
2025-09-14,NH,0
2025-09-15,NH,0
2025-09-16,NH,0
2025-09-17,NH,0
2025-09-18,NH,0
2025-09-19,NH,0
2025-09-20,NH,0
2025-09-21,NH,0
2025-09-22,NH,0
2025-09-23,NH,0
2025-09-24,NH,0
2025-09-25,NH,0
2025-09-26,NH,0
2025-09-27,NH,0
2025-09-28,NH,0
2025-09-29,NH,0
2025-09-30,NH,0
2025-10-01,NH,0
2025-10-02,NH,0
2025-10-03,NH,0
2025-10-04,NH,0
2025-10-05,NH,0
2025-10-06,NH,0
2025-10-07,NH,0
2025-10-08,NH,0
2025-09-07,NJ,0
2025-09-08,NJ,0
2025-09-09,NJ,0
2025-09-10,NJ,0
2025-09-11,NJ,0
2025-09-12,NJ,0
2025-09-13,NJ,0
2025-09-14,NJ,1
2025-09-15,NJ,1
2025-09-16,NJ,3
2025-09-17,NJ,5
2025-09-18,NJ,2
2025-09-19,NJ,0
2025-09-20,NJ,0
2025-09-21,NJ,2
2025-09-22,NJ,3
2025-09-23,NJ,2
2025-09-24,NJ,1
2025-09-25,NJ,0
2025-09-26,NJ,0
2025-09-27,NJ,0
2025-09-28,NJ,0
2025-09-29,NJ,0
2025-09-30,NJ,0
2025-10-01,NJ,0
2025-10-02,NJ,0
2025-10-03,NJ,0
2025-10-04,NJ,0
2025-10-05,NJ,0
2025-10-06,NJ,0
2025-10-07,NJ,0
2025-10-08,NJ,0
2025-09-07,NM,0
2025-09-08,NM,0
2025-09-09,NM,0
2025-09-10,NM,0
2025-09-11,NM,0
2025-09-12,NM,0
2025-09-13,NM,0
2025-09-14,NM,0
2025-09-15,NM,0
2025-09-16,NM,0
2025-09-17,NM,0
2025-09-18,NM,0
2025-09-19,NM,0
2025-09-20,NM,0
2025-09-21,NM,0
2025-09-22,NM,0
2025-09-23,NM,0
2025-09-24,NM,0
2025-09-25,NM,0
2025-09-26,NM,0
2025-09-27,NM,0
2025-09-28,NM,0
2025-09-29,NM,0
2025-09-30,NM,0
2025-10-01,NM,0
2025-10-02,NM,0
2025-10-03,NM,0
2025-10-04,NM,0
2025-10-05,NM,0
2025-10-06,NM,0
2025-10-07,NM,0
2025-10-08,NM,0
2025-09-07,NV,0
2025-09-08,NV,0
2025-09-09,NV,0
2025-09-10,NV,0
2025-09-11,NV,0
2025-09-12,NV,0
2025-09-13,NV,0
2025-09-14,NV,0
2025-09-15,NV,0
2025-09-16,NV,0
2025-09-17,NV,0
2025-09-18,NV,0
2025-09-19,NV,0
2025-09-20,NV,0
2025-09-21,NV,0
2025-09-22,NV,0
2025-09-23,NV,0
2025-09-24,NV,0
2025-09-25,NV,0
2025-09-26,NV,0
2025-09-27,NV,0
2025-09-28,NV,0
2025-09-29,NV,0
2025-09-30,NV,0
2025-10-01,NV,0
2025-10-02,NV,0
2025-10-03,NV,0
2025-10-04,NV,0
2025-10-05,NV,0
2025-10-06,NV,0
2025-10-07,NV,0
2025-10-08,NV,0
2025-09-07,NY,0
2025-09-08,NY,0
2025-09-09,NY,0
2025-09-10,NY,0
2025-09-11,NY,0
2025-09-12,NY,0
2025-09-13,NY,0
2025-09-14,NY,2
2025-09-15,NY,0
2025-09-16,NY,4
2025-09-17,NY,5
2025-09-18,NY,2
2025-09-19,NY,0
2025-09-20,NY,0
2025-09-21,NY,1
2025-09-22,NY,0
2025-09-23,NY,1
2025-09-24,NY,3
2025-09-25,NY,0
2025-09-26,NY,0
2025-09-27,NY,0
2025-09-28,NY,0
2025-09-29,NY,0
2025-09-30,NY,0
2025-10-01,NY,0
2025-10-02,NY,0
2025-10-03,NY,0
2025-10-04,NY,0
2025-10-05,NY,0
2025-10-06,NY,0
2025-10-07,NY,0
2025-10-08,NY,0
2025-09-07,OH,0
2025-09-08,OH,0
2025-09-09,OH,0
2025-09-10,OH,0
2025-09-11,OH,0
2025-09-12,OH,0
2025-09-13,OH,0
2025-09-14,OH,0
2025-09-15,OH,0
2025-09-16,OH,0
2025-09-17,OH,0
2025-09-18,OH,0
2025-09-19,OH,0
2025-09-20,OH,0
2025-09-21,OH,0
2025-09-22,OH,0
2025-09-23,OH,0
2025-09-24,OH,0
2025-09-25,OH,0
2025-09-26,OH,0
2025-09-27,OH,0
2025-09-28,OH,0
2025-09-29,OH,0
2025-09-30,OH,0
2025-10-01,OH,0
2025-10-02,OH,0
2025-10-03,OH,0
2025-10-04,OH,0
2025-10-05,OH,0
2025-10-06,OH,0
2025-10-07,OH,0
2025-10-08,OH,0
2025-09-07,OK,0
2025-09-08,OK,0
2025-09-09,OK,0
2025-09-10,OK,0
2025-09-11,OK,0
2025-09-12,OK,0
2025-09-13,OK,0
