target_date,location,count
2024-09-26,Arkansas,0
2024-09-27,Arkansas,0
2024-09-28,Arkansas,0
2024-09-29,Arkansas,0
2024-09-30,Arkansas,0
2024-10-01,Arkansas,0
2024-10-02,Arkansas,0
2024-10-03,Arkansas,0
2024-10-04,Arkansas,0
2024-10-05,Arkansas,0
2024-10-06,Arkansas,0
2024-10-07,Arkansas,0
2024-10-08,Arkansas,0
2024-10-09,Arkansas,0
2024-10-10,Arkansas,0
2024-10-11,Arkansas,0
2024-10-12,Arkansas,0
2024-10-13,Arkansas,0
2024-10-14,Arkansas,0
2024-10-15,Arkansas,0
2024-10-16,Arkansas,0
2024-09-15,California,10
2024-09-16,California,18
2024-09-17,California,18
2024-09-18,California,39
2024-09-19,California,31
2024-09-20,California,3
2024-09-21,California,1
2024-09-22,California,12
2024-09-23,California,29
2024-09-24,California,6
2024-09-25,California,15
2024-09-26,California,15
2024-09-27,California,5
2024-09-28,California,0
2024-09-29,California,0
2024-09-30,California,0
2024-10-01,California,0
2024-10-02,California,0
2024-10-03,California,0
2024-10-04,California,0
2024-10-05,California,0
2024-10-06,California,0
2024-10-07,California,0
2024-10-08,California,0
2024-10-09,California,0
2024-10-10,California,0
2024-10-11,California,0
2024-10-12,California,0
2024-10-13,California,0
2024-10-14,California,0
2024-10-15,California,0
2024-10-16,California,0
2024-09-15,Colorado,0
2024-09-16,Colorado,1
2024-09-17,Colorado,1
2024-09-18,Colorado,0
2024-09-19,Colorado,0
2024-09-20,Colorado,0
2024-09-21,Colorado,0
2024-09-22,Colorado,0
2024-09-23,Colorado,0
2024-09-24,Colorado,0
2024-09-25,Colorado,0
2024-09-26,Colorado,0
2024-09-27,Colorado,0
2024-09-28,Colorado,0
2024-09-29,Colorado,0
2024-09-30,Colorado,0
2024-10-01,Colorado,0
2024-10-02,Colorado,0
2024-10-03,Colorado,0
2024-10-04,Colorado,0
2024-10-05,Colorado,0
2024-10-06,Colorado,0
2024-10-07,Colorado,0
2024-10-08,Colorado,0
2024-10-09,Colorado,0
2024-10-10,Colorado,0
2024-10-11,Colorado,0
2024-10-12,Colorado,0
2024-10-13,Colorado,0
2024-10-14,Colorado,0
2024-10-15,Colorado,0
2024-10-16,Colorado,0
2024-09-15,Connecticut,1
2024-09-16,Connecticut,4
2024-09-17,Connecticut,0
2024-09-18,Connecticut,2
2024-09-19,Connecticut,0
2024-09-20,Connecticut,0
2024-09-21,Connecticut,0
2024-09-22,Connecticut,0
2024-09-23,Connecticut,0
2024-09-24,Connecticut,0
2024-09-25,Connecticut,0
2024-09-26,Connecticut,0
2024-09-27,Connecticut,0
2024-09-28,Connecticut,0
2024-09-29,Connecticut,0
2024-09-30,Connecticut,0
2024-10-01,Connecticut,0
2024-10-02,Connecticut,0
2024-10-03,Connecticut,0
2024-10-04,Connecticut,1
2024-10-05,Connecticut,0
2024-10-06,Connecticut,0
2024-10-07,Connecticut,0
2024-10-08,Connecticut,0
2024-10-09,Connecticut,0
2024-10-10,Connecticut,0
2024-10-11,Connecticut,0
2024-10-12,Connecticut,0
2024-10-13,Connecticut,0
2024-10-14,Connecticut,0
2024-10-15,Connecticut,0
2024-10-16,Connecticut,0
2024-09-15,Delaware,11
2024-09-16,Delaware,14
2024-09-17,Delaware,11
2024-09-18,Delaware,9
2024-09-19,Delaware,7
2024-09-20,Delaware,7
2024-09-21,Delaware,2
2024-09-22,Delaware,0
2024-09-23,Delaware,0
2024-09-24,Delaware,0
2024-09-25,Delaware,0
2024-09-26,Delaware,0
2024-09-27,Delaware,0
2024-09-28,Delaware,0
2024-09-29,Delaware,4
2024-09-30,Delaware,6
2024-10-01,Delaware,6
2024-10-02,Delaware,10
2024-10-03,Delaware,5
2024-10-04,Delaware,1
2024-10-05,Delaware,0
2024-10-06,Delaware,0
2024-10-07,Delaware,0
2024-10-08,Delaware,0
2024-10-09,Delaware,0
2024-10-10,Delaware,0
2024-10-11,Delaware,0
2024-10-12,Delaware,0
2024-10-13,Delaware,0
2024-10-14,Delaware,0
2024-10-15,Delaware,0
2024-10-16,Delaware,0
2024-09-15,Florida,7
2024-09-16,Florida,8
2024-09-17,Florida,4
2024-09-18,Florida,5
2024-09-19,Florida,3
2024-09-20,Florida,2
2024-09-21,Florida,0
2024-09-22,Florida,2
2024-09-23,Florida,0
2024-09-24,Florida,0
2024-09-25,Florida,2
2024-09-26,Florida,0
2024-09-27,Florida,0
2024-09-28,Florida,0
2024-09-29,Florida,0
2024-09-30,Florida,2
2024-10-01,Florida,1
2024-10-02,Florida,1
2024-10-03,Florida,0
2024-10-04,Florida,0
2024-10-05,Florida,0
2024-10-06,Florida,0
2024-10-07,Florida,0
2024-10-08,Florida,0
2024-10-09,Florida,0
2024-10-10,Florida,0
2024-10-11,Florida,0
2024-10-12,Florida,0
2024-10-13,Florida,0
2024-10-14,Florida,0
2024-10-15,Florida,0
2024-10-16,Florida,0
2024-09-15,Georgia,0
2024-09-16,Georgia,0
2024-09-17,Georgia,0
2024-09-18,Georgia,0
2024-09-19,Georgia,1
2024-09-20,Georgia,0
2024-09-21,Georgia,0
2024-09-22,Georgia,0
2024-09-23,Georgia,0
2024-09-24,Georgia,0
2024-09-25,Georgia,0
2024-09-26,Georgia,0
2024-09-27,Georgia,0
2024-09-28,Georgia,0
2024-09-29,Georgia,0
2024-09-30,Georgia,0
2024-10-01,Georgia,0
2024-10-02,Georgia,0
2024-10-03,Georgia,1
2024-10-04,Georgia,0
2024-10-05,Georgia,0
2024-10-06,Georgia,0
2024-10-07,Georgia,0
2024-10-08,Georgia,0
2024-10-09,Georgia,0
2024-10-10,Georgia,0
2024-10-11,Georgia,0
2024-10-12,Georgia,0
2024-10-13,Georgia,0
2024-10-14,Georgia,0
2024-10-15,Georgia,0
2024-10-16,Georgia,0
2024-09-15,Hawaii,0
2024-09-16,Hawaii,0
2024-09-17,Hawaii,0
2024-09-18,Hawaii,0
2024-09-19,Hawaii,0
2024-09-20,Hawaii,0
2024-09-21,Hawaii,0
2024-09-22,Hawaii,0
2024-09-23,Hawaii,0
2024-09-24,Hawaii,0
2024-09-25,Hawaii,0
2024-09-26,Hawaii,0
2024-09-27,Hawaii,0
2024-09-28,Hawaii,0
2024-09-29,Hawaii,0
2024-09-30,Hawaii,0
2024-10-01,Hawaii,0
2024-10-02,Hawaii,0
2024-10-03,Hawaii,0
2024-10-04,Hawaii,0
2024-10-05,Hawaii,0
2024-10-06,Hawaii,0
2024-10-07,Hawaii,0
2024-10-08,Hawaii,0
2024-10-09,Hawaii,0
2024-10-10,Hawaii,0
2024-10-11,Hawaii,0
2024-10-12,Hawaii,0
2024-10-13,Hawaii,0
2024-10-14,Hawaii,0
2024-10-15,Hawaii,0
2024-10-16,Hawaii,0
2024-09-15,Idaho,0
2024-09-16,Idaho,0
2024-09-17,Idaho,0
2024-09-18,Idaho,0
2024-09-19,Idaho,0
2024-09-20,Idaho,0
2024-09-21,Idaho,0
2024-09-22,Idaho,0
2024-09-23,Idaho,0
2024-09-24,Idaho,0
2024-09-25,Idaho,0
2024-09-26,Idaho,0
2024-09-27,Idaho,0
2024-09-28,Idaho,0
2024-09-29,Idaho,0
2024-09-30,Idaho,0
2024-10-01,Idaho,0
2024-10-02,Idaho,0
2024-10-03,Idaho,0
2024-10-04,Idaho,0
2024-10-05,Idaho,0
2024-10-06,Idaho,0
2024-10-07,Idaho,0
2024-10-08,Idaho,0
2024-10-09,Idaho,0
2024-10-10,Idaho,0
2024-10-11,Idaho,0
2024-10-12,Idaho,0
2024-10-13,Idaho,0
2024-10-14,Idaho,0
2024-10-15,Idaho,0
2024-10-16,Idaho,0
2024-09-15,Illinois,10
2024-09-16,Illinois,26
2024-09-17,Illinois,19
2024-09-18,Illinois,10
2024-09-19,Illinois,7
2024-09-20,Illinois,2
2024-09-21,Illinois,6
2024-09-22,Illinois,5
2024-09-23,Illinois,7
2024-09-24,Illinois,3
2024-09-25,Illinois,7
2024-09-26,Illinois,1
2024-09-27,Illinois,0
2024-09-28,Illinois,0
2024-09-29,Illinois,0
2024-09-30,Illinois,2
2024-10-01,Illinois,0
2024-10-02,Illinois,1
2024-10-03,Illinois,1
2024-10-04,Illinois,0
2024-10-05,Illinois,0
2024-10-06,Illinois,0
2024-10-07,Illinois,0
2024-10-08,Illinois,0
2024-10-09,Illinois,0
2024-10-10,Illinois,0
2024-10-11,Illinois,0
2024-10-12,Illinois,0
2024-10-13,Illinois,0
2024-10-14,Illinois,0
2024-10-15,Illinois,0
2024-10-16,Illinois,0
2024-09-15,Indiana,0
2024-09-16,Indiana,1
2024-09-17,Indiana,2
2024-09-18,Indiana,2
2024-09-19,Indiana,0
2024-09-20,Indiana,0
2024-09-21,Indiana,0
2024-09-22,Indiana,0
2024-09-23,Indiana,0
2024-09-24,Indiana,0
2024-09-25,Indiana,0
2024-09-26,Indiana,0
2024-09-27,Indiana,0
2024-09-28,Indiana,0
2024-09-29,Indiana,0
2024-09-30,Indiana,0
2024-10-01,Indiana,0
2024-10-02,Indiana,0
2024-10-03,Indiana,0
2024-10-04,Indiana,0
2024-10-05,Indiana,0
2024-10-06,Indiana,0
2024-10-07,Indiana,0
2024-10-08,Indiana,0
2024-10-09,Indiana,0
2024-10-10,Indiana,0
2024-10-11,Indiana,0
2024-10-12,Indiana,0
2024-10-13,Indiana,0
2024-10-14,Indiana,0
2024-10-15,Indiana,0
2024-10-16,Indiana,0
2024-09-15,Iowa,15
2024-09-16,Iowa,10
2024-09-17,Iowa,6
2024-09-18,Iowa,8
2024-09-19,Iowa,3
2024-09-20,Iowa,5
2024-09-21,Iowa,1
2024-09-22,Iowa,5
2024-09-23,Iowa,9
2024-09-24,Iowa,8
2024-09-25,Iowa,3
2024-09-26,Iowa,4
2024-09-27,Iowa,6
2024-09-28,Iowa,1
2024-09-29,Iowa,2
2024-09-30,Iowa,7
2024-10-01,Iowa,4
2024-10-02,Iowa,1
2024-10-03,Iowa,1
2024-10-04,Iowa,1
2024-10-05,Iowa,0
2024-10-06,Iowa,0
2024-10-07,Iowa,0
2024-10-08,Iowa,0
2024-10-09,Iowa,0
2024-10-10,Iowa,0
2024-10-11,Iowa,0
2024-10-12,Iowa,0
2024-10-13,Iowa,0
2024-10-14,Iowa,0
2024-10-15,Iowa,0
2024-10-16,Iowa,0
2024-09-15,Kansas,0
2024-09-16,Kansas,0
2024-09-17,Kansas,0
2024-09-18,Kansas,1
2024-09-19,Kansas,0
2024-09-20,Kansas,0
2024-09-21,Kansas,0
2024-09-22,Kansas,0
2024-09-23,Kansas,0
2024-09-24,Kansas,0
2024-09-25,Kansas,0
2024-09-26,Kansas,0
2024-09-27,Kansas,0
2024-09-28,Kansas,0
2024-09-29,Kansas,0
2024-09-30,Kansas,0
2024-10-01,Kansas,0
2024-10-02,Kansas,0
2024-10-03,Kansas,0
2024-10-04,Kansas,0
2024-10-05,Kansas,0
2024-10-06,Kansas,0
2024-10-07,Kansas,0
2024-10-08,Kansas,0
2024-10-09,Kansas,0
2024-10-10,Kansas,0
2024-10-11,Kansas,0
2024-10-12,Kansas,0
2024-10-13,Kansas,0
2024-10-14,Kansas,0
2024-10-15,Kansas,0
2024-10-16,Kansas,0
2024-09-15,Kentucky,0
2024-09-16,Kentucky,0
2024-09-17,Kentucky,0
2024-09-18,Kentucky,0
2024-09-19,Kentucky,2
2024-09-20,Kentucky,0
2024-09-21,Kentucky,0
2024-09-22,Kentucky,0
2024-09-23,Kentucky,0
2024-09-24,Kentucky,0
2024-09-25,Kentucky,0
2024-09-26,Kentucky,0
2024-09-27,Kentucky,0
2024-09-28,Kentucky,0
2024-09-29,Kentucky,0
2024-09-30,Kentucky,1
2024-10-01,Kentucky,0
2024-10-02,Kentucky,0
2024-10-03,Kentucky,0
2024-10-04,Kentucky,0
2024-10-05,Kentucky,0
2024-10-06,Kentucky,0
2024-10-07,Kentucky,0
2024-10-08,Kentucky,0
2024-10-09,Kentucky,0
2024-10-10,Kentucky,0
2024-10-11,Kentucky,0
2024-10-12,Kentucky,0
2024-10-13,Kentucky,0
2024-10-14,Kentucky,0
2024-10-15,Kentucky,0
2024-10-16,Kentucky,0
2024-09-15,Louisiana,0
2024-09-16,Louisiana,2
2024-09-17,Louisiana,0
2024-09-18,Louisiana,0
2024-09-19,Louisiana,0
2024-09-20,Louisiana,0
2024-09-21,Louisiana,0
2024-09-22,Louisiana,0
2024-09-23,Louisiana,0
2024-09-24,Louisiana,0
2024-09-25,Louisiana,2
2024-09-26,Louisiana,1
2024-09-27,Louisiana,1
2024-09-28,Louisiana,0
2024-09-29,Louisiana,0
2024-09-30,Louisiana,0
2024-10-01,Louisiana,2
2024-10-02,Louisiana,2
2024-10-03,Louisiana,0
2024-10-04,Louisiana,0
2024-10-05,Louisiana,0
2024-10-06,Louisiana,0
2024-10-07,Louisiana,0
2024-10-08,Louisiana,0
2024-10-09,Louisiana,0
2024-10-10,Louisiana,0
2024-10-11,Louisiana,0
2024-10-12,Louisiana,0
2024-10-13,Louisiana,0
2024-10-14,Louisiana,0
2024-10-15,Louisiana,0
2024-10-16,Louisiana,0
2024-09-15,Maine,0
2024-09-16,Maine,0
2024-09-17,Maine,0
2024-09-18,Maine,0
2024-09-19,Maine,0
2024-09-20,Maine,0
2024-09-21,Maine,0
2024-09-22,Maine,0
2024-09-23,Maine,0
2024-09-24,Maine,0
2024-09-25,Maine,0
2024-09-26,Maine,0
2024-09-27,Maine,0
2024-09-28,Maine,0
2024-09-29,Maine,0
2024-09-30,Maine,0
2024-10-01,Maine,0
2024-10-02,Maine,0
2024-10-03,Maine,0
2024-10-04,Maine,0
2024-10-05,Maine,0
2024-10-06,Maine,0
2024-10-07,Maine,0
2024-10-08,Maine,0
2024-10-09,Maine,0
2024-10-10,Maine,0
2024-10-11,Maine,0
2024-10-12,Maine,0
2024-10-13,Maine,0
2024-10-14,Maine,0
2024-10-15,Maine,0
2024-10-16,Maine,0
2024-09-15,Maryland,4
2024-09-16,Maryland,5
2024-09-17,Maryland,5
2024-09-18,Maryland,6
2024-09-19,Maryland,2
2024-09-20,Maryland,5
2024-09-21,Maryland,2
2024-09-22,Maryland,1
2024-09-23,Maryland,1
2024-09-24,Maryland,0
2024-09-25,Maryland,0
2024-09-26,Maryland,0
2024-09-27,Maryland,0
2024-09-28,Maryland,1
2024-09-29,Maryland,0
2024-09-30,Maryland,2
2024-10-01,Maryland,3
2024-10-02,Maryland,2
2024-10-03,Maryland,2
2024-10-04,Maryland,2
2024-10-05,Maryland,0
2024-10-06,Maryland,0
2024-10-07,Maryland,0
2024-10-08,Maryland,0
2024-10-09,Maryland,0
2024-10-10,Maryland,0
2024-10-11,Maryland,0
2024-10-12,Maryland,0
2024-10-13,Maryland,0
2024-10-14,Maryland,0
2024-10-15,Maryland,0
2024-10-16,Maryland,0
2024-09-15,Massachusetts,0
2024-09-16,Massachusetts,4
2024-09-17,Massachusetts,8
2024-09-18,Massachusetts,3
2024-09-19,Massachusetts,5
2024-09-20,Massachusetts,0
2024-09-21,Massachusetts,0
2024-09-22,Massachusetts,0
2024-09-23,Massachusetts,0
2024-09-24,Massachusetts,0
2024-09-25,Massachusetts,0
2024-09-26,Massachusetts,0
2024-09-27,Massachusetts,0
2024-09-28,Massachusetts,0
2024-09-29,Massachusetts,1
2024-09-30,Massachusetts,4
2024-10-01,Massachusetts,0
2024-10-02,Massachusetts,0
2024-10-03,Massachusetts,0
2024-10-04,Massachusetts,2
2024-10-05,Massachusetts,0
2024-10-06,Massachusetts,0
2024-10-07,Massachusetts,0
2024-10-08,Massachusetts,0
2024-10-09,Massachusetts,0
2024-10-10,Massachusetts,0
2024-10-11,Massachusetts,0
2024-10-12,Massachusetts,0
2024-10-13,Massachusetts,0
2024-10-14,Massachusetts,0
2024-10-15,Massachusetts,0
2024-10-16,Massachusetts,0
2024-09-15,Michigan,5
2024-09-16,Michigan,12
2024-09-17,Michigan,12
2024-09-18,Michigan,5
2024-09-19,Michigan,8
2024-09-20,Michigan,4
2024-09-21,Michigan,3
2024-09-22,Michigan,5
2024-09-23,Michigan,8
2024-09-24,Michigan,8
2024-09-25,Michigan,5
2024-09-26,Michigan,2
2024-09-27,Michigan,1
2024-09-28,Michigan,2
2024-09-29,Michigan,0
2024-09-30,Michigan,0
2024-10-01,Michigan,0
2024-10-02,Michigan,0
2024-10-03,Michigan,0
2024-10-04,Michigan,0
2024-10-05,Michigan,0
2024-10-06,Michigan,0
2024-10-07,Michigan,0
2024-10-08,Michigan,0
2024-10-09,Michigan,0
2024-10-10,Michigan,0
2024-10-11,Michigan,0
2024-10-12,Michigan,0
2024-10-13,Michigan,0
2024-10-14,Michigan,0
2024-10-15,Michigan,0
2024-10-16,Michigan,0
2024-09-15,Minnesota,9
2024-09-16,Minnesota,14
2024-09-17,Minnesota,16
2024-09-18,Minnesota,5
2024-09-19,Minnesota,1
2024-09-20,Minnesota,5
2024-09-21,Minnesota,1
2024-09-22,Minnesota,6
2024-09-23,Minnesota,12
2024-09-24,Minnesota,12
2024-09-25,Minnesota,5
2024-09-26,Minnesota,11
2024-09-27,Minnesota,0
2024-09-28,Minnesota,0
2024-09-29,Minnesota,0
2024-09-30,Minnesota,0
2024-10-01,Minnesota,0
2024-10-02,Minnesota,0
2024-10-03,Minnesota,0
2024-10-04,Minnesota,0
2024-10-05,Minnesota,0
2024-10-06,Minnesota,0
2024-10-07,Minnesota,0
2024-10-08,Minnesota,0
2024-10-09,Minnesota,0
2024-10-10,Minnesota,0
2024-10-11,Minnesota,0
2024-10-12,Minnesota,0
2024-10-13,Minnesota,0
2024-10-14,Minnesota,0
2024-10-15,Minnesota,0
2024-10-16,Minnesota,0
2024-09-15,Mississippi,0
2024-09-16,Mississippi,1
2024-09-17,Mississippi,1
2024-09-18,Mississippi,0
2024-09-19,Mississippi,0
2024-09-20,Mississippi,1
2024-09-21,Mississippi,0
2024-09-22,Mississippi,0
2024-09-23,Mississippi,0
2024-09-24,Mississippi,0
2024-09-25,Mississippi,0
2024-09-26,Mississippi,0
2024-09-27,Mississippi,0
2024-09-28,Mississippi,0
2024-09-29,Mississippi,0
2024-09-30,Mississippi,0
2024-10-01,Mississippi,0
2024-10-02,Mississippi,0
2024-10-03,Mississippi,0
2024-10-04,Mississippi,0
2024-10-05,Mississippi,0
2024-10-06,Mississippi,0
2024-10-07,Mississippi,0
2024-10-08,Mississippi,0
2024-10-09,Mississippi,0
2024-10-10,Mississippi,0
2024-10-11,Mississippi,0
2024-10-12,Mississippi,0
2024-10-13,Mississippi,0
2024-10-14,Mississippi,0
2024-10-15,Mississippi,0
2024-10-16,Mississippi,0
2024-09-15,Missouri,0
2024-09-16,Missouri,0
2024-09-17,Missouri,0
2024-09-18,Missouri,0
2024-09-19,Missouri,0
2024-09-20,Missouri,0
2024-09-21,Missouri,0
2024-09-22,Missouri,0
2024-09-23,Missouri,0
2024-09-24,Missouri,0
2024-09-25,Missouri,0
2024-09-26,Missouri,0
2024-09-27,Missouri,0
2024-09-28,Missouri,0
2024-09-29,Missouri,0
2024-09-30,Missouri,0
2024-10-01,Missouri,0
2024-10-02,Missouri,0
2024-10-03,Missouri,0
2024-10-04,Missouri,0
2024-10-05,Missouri,0
2024-10-06,Missouri,0
2024-10-07,Missouri,0
2024-10-08,Missouri,0
2024-10-09,Missouri,0
2024-10-10,Missouri,0
2024-10-11,Missouri,0
2024-10-12,Missouri,0
2024-10-13,Missouri,0
2024-10-14,Missouri,0
2024-10-15,Missouri,0
2024-10-16,Missouri,0
2024-09-15,Montana,0
2024-09-16,Montana,0
2024-09-17,Montana,0
2024-09-18,Montana,0
2024-09-19,Montana,0
2024-09-20,Montana,0
2024-09-21,Montana,0
2024-09-22,Montana,0
2024-09-23,Montana,0
2024-09-24,Montana,0
2024-09-25,Montana,0
2024-09-26,Montana,0
2024-09-27,Montana,0
2024-09-28,Montana,0
2024-09-29,Montana,0
2024-09-30,Montana,0
2024-10-01,Montana,0
2024-10-02,Montana,0
2024-10-03,Montana,0
2024-10-04,Montana,0
2024-10-05,Montana,0
2024-10-06,Montana,0
2024-10-07,Montana,0
2024-10-08,Montana,0
2024-10-09,Montana,0
2024-10-10,Montana,0
2024-10-11,Montana,0
2024-10-12,Montana,0
2024-10-13,Montana,0
2024-10-14,Montana,0
2024-10-15,Montana,0
2024-10-16,Montana,0
2024-09-15,Nebraska,0
2024-09-16,Nebraska,0
2024-09-17,Nebraska,0
2024-09-18,Nebraska,0
2024-09-19,Nebraska,0
2024-09-20,Nebraska,0
2024-09-21,Nebraska,0
2024-09-22,Nebraska,0
2024-09-23,Nebraska,0
2024-09-24,Nebraska,0
2024-09-25,Nebraska,0
2024-09-26,Nebraska,0
2024-09-27,Nebraska,0
2024-09-28,Nebraska,0
2024-09-29,Nebraska,0
2024-09-30,Nebraska,0
2024-10-01,Nebraska,0
2024-10-02,Nebraska,0
2024-10-03,Nebraska,0
2024-10-04,Nebraska,0
2024-10-05,Nebraska,0
2024-10-06,Nebraska,0
2024-10-07,Nebraska,0
2024-10-08,Nebraska,0
2024-10-09,Nebraska,0
2024-10-10,Nebraska,0
2024-10-11,Nebraska,0
2024-10-12,Nebraska,0
2024-10-13,Nebraska,0
2024-10-14,Nebraska,0
2024-10-15,Nebraska,0
2024-10-16,Nebraska,0
2024-09-15,Nevada,0
2024-09-16,Nevada,2
2024-09-17,Nevada,3
2024-09-18,Nevada,5
2024-09-19,Nevada,2
2024-09-20,Nevada,1
2024-09-21,Nevada,1
2024-09-22,Nevada,0
2024-09-23,Nevada,2
2024-09-24,Nevada,0
2024-09-25,Nevada,3
2024-09-26,Nevada,2
2024-09-27,Nevada,3
2024-09-28,Nevada,3
2024-09-29,Nevada,0
2024-09-30,Nevada,0
2024-10-01,Nevada,0
2024-10-02,Nevada,0
2024-10-03,Nevada,0
2024-10-04,Nevada,0
2024-10-05,Nevada,0
2024-10-06,Nevada,0
2024-10-07,Nevada,0
2024-10-08,Nevada,0
2024-10-09,Nevada,0
2024-10-10,Nevada,0
2024-10-11,Nevada,0
2024-10-12,Nevada,0
2024-10-13,Nevada,0
2024-10-14,Nevada,0
2024-10-15,Nevada,0
2024-10-16,Nevada,0
2024-09-15,New Hampshire,0
2024-09-16,New Hampshire,0
2024-09-17,New Hampshire,0
2024-09-18,New Hampshire,2
2024-09-19,New Hampshire,0
2024-09-20,New Hampshire,0
2024-09-21,New Hampshire,0
2024-09-22,New Hampshire,0
2024-09-23,New Hampshire,0
2024-09-24,New Hampshire,0
2024-09-25,New Hampshire,0
2024-09-26,New Hampshire,0
2024-09-27,New Hampshire,0
2024-09-28,New Hampshire,0
2024-09-29,New Hampshire,0
2024-09-30,New Hampshire,0
2024-10-01,New Hampshire,0
2024-10-02,New Hampshire,0
2024-10-03,New Hampshire,0
2024-10-04,New Hampshire,0
2024-10-05,New Hampshire,0
2024-10-06,New Hampshire,0
2024-10-07,New Hampshire,0
2024-10-08,New Hampshire,0
2024-10-09,New Hampshire,0
2024-10-10,New Hampshire,0
2024-10-11,New Hampshire,0
2024-10-12,New Hampshire,0
2024-10-13,New Hampshire,0
2024-10-14,New Hampshire,0
2024-10-15,New Hampshire,0
2024-10-16,New Hampshire,0
2024-09-15,New Jersey,23
2024-09-16,New Jersey,41
2024-09-17,New Jersey,47
2024-09-18,New Jersey,46
2024-09-19,New Jersey,33
2024-09-20,New Jersey,19
2024-09-21,New Jersey,5
2024-09-22,New Jersey,10
2024-09-23,New Jersey,18
2024-09-24,New Jersey,17
2024-09-25,New Jersey,14
2024-09-26,New Jersey,13
2024-09-27,New Jersey,0
2024-09-28,New Jersey,5
2024-09-29,New Jersey,9
2024-09-30,New Jersey,26
2024-10-01,New Jersey,6
2024-10-02,New Jersey,3
2024-10-03,New Jersey,4
2024-10-04,New Jersey,6
2024-10-05,New Jersey,0
2024-10-06,New Jersey,0
2024-10-07,New Jersey,0
2024-10-08,New Jersey,0
2024-10-09,New Jersey,0
2024-10-10,New Jersey,0
2024-10-11,New Jersey,0
2024-10-12,New Jersey,0
2024-10-13,New Jersey,0
2024-10-14,New Jersey,0
2024-10-15,New Jersey,0
2024-10-16,New Jersey,0
2024-09-15,New Mexico,0
2024-09-16,New Mexico,0
2024-09-17,New Mexico,0
2024-09-18,New Mexico,1
2024-09-19,New Mexico,0
2024-09-20,New Mexico,0
2024-09-21,New Mexico,0
2024-09-22,New Mexico,0
2024-09-23,New Mexico,0
2024-09-24,New Mexico,0
2024-09-25,New Mexico,0
2024-09-26,New Mexico,0
2024-09-27,New Mexico,0
2024-09-28,New Mexico,0
2024-09-29,New Mexico,0
2024-09-30,New Mexico,0
2024-10-01,New Mexico,0
2024-10-02,New Mexico,0
2024-10-03,New Mexico,0
2024-10-04,New Mexico,0
2024-10-05,New Mexico,0
