target_date,location,count
2025-02-18,DE,0
2025-02-19,DE,0
2025-02-20,DE,0
2025-02-21,DE,0
2025-02-22,DE,0
2025-02-23,DE,0
2025-02-24,DE,0
2025-02-25,DE,0
2025-02-26,DE,0
2025-02-27,DE,0
2025-02-28,DE,0
2025-03-01,DE,0
2025-03-02,DE,0
2025-03-03,DE,0
2025-03-04,DE,0
2025-03-05,DE,0
2025-02-02,FL,0
2025-02-03,FL,6
2025-02-04,FL,5
2025-02-05,FL,2
2025-02-06,FL,1
2025-02-07,FL,0
2025-02-08,FL,0
2025-02-09,FL,0
2025-02-10,FL,1
2025-02-11,FL,0
2025-02-12,FL,1
2025-02-13,FL,0
2025-02-14,FL,0
2025-02-15,FL,0
2025-02-16,FL,0
2025-02-17,FL,0
2025-02-18,FL,0
2025-02-19,FL,0
2025-02-20,FL,0
2025-02-21,FL,0
2025-02-22,FL,0
2025-02-23,FL,0
2025-02-24,FL,0
2025-02-25,FL,0
2025-02-26,FL,0
2025-02-27,FL,0
2025-02-28,FL,0
2025-03-01,FL,0
2025-03-02,FL,0
2025-03-03,FL,0
2025-03-04,FL,0
2025-03-05,FL,0
2025-02-02,GA,0
2025-02-03,GA,2
2025-02-04,GA,0
2025-02-05,GA,0
2025-02-06,GA,0
2025-02-07,GA,0
2025-02-08,GA,0
2025-02-09,GA,0
2025-02-10,GA,1
2025-02-11,GA,0
2025-02-12,GA,0
2025-02-13,GA,0
2025-02-14,GA,0
2025-02-15,GA,0
2025-02-16,GA,0
2025-02-17,GA,0
2025-02-18,GA,0
2025-02-19,GA,0
2025-02-20,GA,0
2025-02-21,GA,0
2025-02-22,GA,0
2025-02-23,GA,0
2025-02-24,GA,0
2025-02-25,GA,0
2025-02-26,GA,0
2025-02-27,GA,0
2025-02-28,GA,0
2025-03-01,GA,0
2025-03-02,GA,0
2025-03-03,GA,0
2025-03-04,GA,0
2025-03-05,GA,0
2025-02-02,HI,0
2025-02-03,HI,0
2025-02-04,HI,0
2025-02-05,HI,0
2025-02-06,HI,0
2025-02-07,HI,0
2025-02-08,HI,0
2025-02-09,HI,0
2025-02-10,HI,0
2025-02-11,HI,0
2025-02-12,HI,0
2025-02-13,HI,0
2025-02-14,HI,0
2025-02-15,HI,0
2025-02-16,HI,0
2025-02-17,HI,0
2025-02-18,HI,0
2025-02-19,HI,0
2025-02-20,HI,0
2025-02-21,HI,0
2025-02-22,HI,0
2025-02-23,HI,0
2025-02-24,HI,0
2025-02-25,HI,0
2025-02-26,HI,0
2025-02-27,HI,0
2025-02-28,HI,0
2025-03-01,HI,0
2025-03-02,HI,0
2025-03-03,HI,0
2025-03-04,HI,0
2025-03-05,HI,0
2025-02-02,IA,3
2025-02-03,IA,7
2025-02-04,IA,0
2025-02-05,IA,6
2025-02-06,IA,2
2025-02-07,IA,2
2025-02-08,IA,2
2025-02-09,IA,2
